10498	10	3.5	1284394742
9875	4	4.0	1112522390
3611	17	4.0	967428165
9274	10	4.0	1134886995
376	38	4.0	1421413569
8237	209	2.5	1058826560
6926	8	3.0	994095083
202	27	4.0	937798368
1975	174	4.5	1145044579
573	81	5.0	939860562
5060	28	3.0	949871453
10798	151	1.5	1271614791
3459	33	4.0	974862249
2800	91	3.0	1049880776
241	18	5.0	1107144701
5433	84	4.0	1217204241
10994	14	2.5	1150167490
4049	129	4.5	1419892817
6127	151	2.5	1369496009
2550	39	3.5	1197220119
4806	20	1.0	1204416780
53	76	3.0	1045002487
884	69	3.0	1110401647
10074	27	3.0	944443864
10012	46	4.5	1143045646
4053	17	5.0	940278258
123	19	5.0	1118998112
7120	12	5.0	965313324
7924	21	3.0	1031126066
3878	5	3.5	1157519943
5961	39	4.0	1186072456
7610	3	2.0	1024521139
7645	19	5.0	996020930
4073	20	3.5	1090051724
3090	17	4.0	987416371
4788	14	3.5	1091537817
3500	103	3.5	1386378900
2882	209	3.5	1056831749
1405	43	3.0	1192939043
1325	17	4.0	939945543
3588	25	4.0	1056698811
4929	4	4.0	1383630852
2832	22	0.5	1249906359
10454	7	3.0	1214475719
2549	17	3.5	1374213099
5580	129	4.5	1422335272
8836	152	3.0	900895731
8848	46	4.0	1209400014
6377	4	4.5	1119282119
3503	5	3.0	1118004292
5028	30	3.5	1198083828
6756	18	5.0	1013911711
8052	69	1.0	963383371
7561	12	3.0	949721501
1210	28	4.0	1181917716
5780	61	1.5	1141601077
9480	13	4.0	946003783
2028	4	4.0	1133737932
217	54	2.5	1357279070
10697	12	3.5	1280214232
9182	61	3.5	1111220131
4862	67	3.0	1372221093
5479	8	3.0	1086802080
8450	30	4.5	1193846001
7458	8	4.0	1138742527
8634	8	4.0	1153248297
2517	16	3.0	1043203559
987	131	4.0	1258326535
7915	2	4.5	1388177256
3011	19	4.0	938804298
4158	13	5.0	952348972
10579	199	3.5	1399593039
5984	10	4.0	935056771
5930	30	3.0	1422395728
8270	74	3.5	1123267721
9387	53	4.5	1110545764
6605	23	4.0	1083266683
1774	2	3.0	1388810078
1834	3	4.0	1335559505
9314	3	3.0	1041298054
2231	61	1.0	962303683
6453	17	4.0	1111570088
9328	28	4.0	1055710945
4160	38	2.5	1407356859
7409	40	3.0	1190604177
10305	33	5.0	1132054285
7272	79	4.0	944159858
8793	0	4.5	1161525249
8154	4	3.5	1136726268
5262	12	3.5	1199179633
3390	12	4.0	984083991
15	21	4.0	945101989
6671	12	5.0	853703557
305	2	3.0	939763770
10476	28	2.5	1222031409
175	158	3.0	1068561719
1013	80	5.0	1130664742
11044	13	4.0	976320338
8507	33	3.5	1322219469
6664	8	4.0	1366718199
2881	122	4.0	1368451823
3864	20	3.0	861374544
7188	39	4.0	1230783568
3174	43	3.0	1062193370
3798	28	5.0	982395194
6495	20	2.5	1054215769
10147	53	3.0	1033190589
1518	17	4.0	1237193261
8576	19	4.0	1248325540
504	17	3.0	1129399795
6771	23	3.0	1041977522
8321	22	4.0	993617220
6980	2	2.0	994966722
3082	17	4.5	1336552528
4430	13	2.0	975396328
8367	30	4.5	1119808537
2382	13	4.0	941733064
7854	34	4.0	1077031013
9838	134	4.0	1342538529
7076	14	3.5	1240020318
721	40	4.0	898375634
6638	31	4.0	1060385811
8499	30	4.0	1104292720
11070	81	3.0	1046269735
2794	30	4.0	1399244661
10512	25	3.0	1030562921
3723	21	3.0	1016420491
4396	10	3.0	998237279
4647	4	3.5	1101151221
3898	28	4.0	974061009
374	16	4.0	1096767426
11061	32	4.0	1208021794
4008	3	3.0	1152214118
7467	23	4.0	1111542504
4376	66	4.0	1103836967
2741	30	3.0	1123450985
1971	244	1.0	1038935608
10867	64	4.0	1281577282
10497	22	3.0	851978043
8537	12	4.5	1287259772
3757	61	3.0	1219075282
3763	54	2.0	1104899889
9469	12	5.0	1032896556
2896	151	2.5	1286846359
9693	38	4.0	1407345183
4702	28	3.5	1166024597
7985	35	3.0	1401469154
452	201	2.5	1311058880
6483	10	3.5	1089092829
5920	76	4.0	1020037192
9881	21	3.5	1156390390
8008	27	4.0	939228875
7636	28	3.0	1177944115
1606	16	4.0	1002616092
8152	22	4.0	1302464442
7223	91	3.0	1230517939
10629	89	2.0	1026844246
2238	10	2.5	1092174700
4658	86	1.5	1421444781
8591	3	3.0	962947684
2139	10	4.0	1010864735
9917	61	4.0	1020110620
927	8	3.0	1048557593
9069	131	4.5	1272805271
6483	12	4.0	1089090180
10384	10	3.5	1086497782
2870	12	5.0	1009382177
2416	10	3.5	1286161945
1539	19	4.0	1109983704
6218	39	4.0	1330042145
2917	21	4.0	1114541447
10163	8	3.0	1224346191
3570	3	3.0	984002972
10634	8	4.5	1090272352
1861	4	3.0	1376882800
6079	7	4.5	1250277887
10798	4	3.5	1090823311
5965	81	3.0	1116259021
4278	20	2.5	1097987267
6959	12	5.0	938885227
6225	3	2.0	1001208903
2955	21	3.0	1111748054
9240	8	2.0	1210534073
8861	12	3.5	1178134929
1214	31	4.0	1263304388
8261	30	4.5	1422218125
9361	61	3.0	945354850
4764	12	5.0	1232898480
3922	12	4.0	952358652
8677	20	5.0	842947224
9418	232	3.0	1112702256
2824	30	4.0	1226021821
9773	69	3.0	1040147104
9733	3	2.0	992273781
4389	34	4.0	1263572757
1182	28	1.0	959635618
2326	12	4.0	1397267726
4943	43	4.0	1082876354
9238	106	3.5	1154319634
9982	64	5.0	1009239866
4454	4	3.5	1111557810
5154	249	3.5	1395329341
10272	213	3.5	1293299855
9165	91	2.0	993962886
10227	35	3.0	1382710285
4793	29	3.0	1221774108
137	6	4.0	1420349223
2378	17	1.5	1090045019
567	0	2.5	1104221747
2316	33	3.5	1080129401
5614	46	4.0	1036103621
2391	108	4.0	1210786381
6804	18	5.0	1196302414
3264	10	3.0	1054451319
9560	14	3.0	1196356291
7777	10	5.0	945071024
5900	10	2.5	1076791623
3426	14	3.0	939327531
5399	5	2.5	1233034633
4135	8	4.5	1262671456
1406	21	2.0	974840884
5086	53	4.0	978529788
3162	17	4.0	920043244
5499	28	4.0	1037947617
352	23	3.0	974711072
2718	21	1.0	974844164
10537	38	4.5	1407070146
5450	30	4.5	1109306734
3240	76	5.0	1019949206
2516	21	3.5	1181145468
6342	38	5.0	1417394714
6690	4	3.5	1224566478
8067	85	4.5	1256599973
7358	56	2.0	1036724464
2259	209	3.5	1077565680
6056	14	5.0	1032124359
4733	26	4.5	1362393042
2469	45	3.0	992232800
9239	14	3.5	1140023865
10230	96	3.5	1422746364
7284	109	2.0	1281097387
8196	4	0.5	1417922206
1361	18	5.0	1260805690
8749	2	3.0	1127189850
9322	84	3.0	1388401051
6667	78	2.5	1161053639
7521	20	4.0	993089721
5574	81	3.0	1037297096
5294	4	3.5	1115067896
7722	19	4.0	1049985016
5243	129	4.0	1415559607
3055	46	5.0	974671847
7893	57	1.0	1158931703
9378	24	4.0	957205109
674	57	2.5	1081738457
6357	43	4.5	1144267899
5352	30	4.5	1109065722
8661	79	5.0	1091824810
4981	19	4.0	1018475940
5931	75	2.0	973888066
5630	14	4.0	1108563685
5836	32	3.5	1069145223
9328	23	4.0	1055377803
6565	33	4.0	1095527642
6019	30	2.5	1193231741
6553	22	4.0	1153886160
2751	17	5.0	940043564
10233	9	3.0	998095151
1683	142	0.5	1055864692
1901	10	4.5	1422730598
2488	12	5.0	1327956695
7575	29	3.0	1111476059
3650	20	3.0	980650442
3499	34	4.0	1158869967
4143	19	5.0	1111363273
7700	22	4.0	1048423189
1089	78	2.5	1328643935
557	10	4.0	1102706418
8613	54	2.0	1020285373
1834	27	3.0	1335937279
388	4	4.5	1091649032
5326	34	4.0	1262513652
6502	193	4.0	1230988951
9473	80	4.0	1324912512
987	12	5.0	1191668338
9723	19	4.0	1246161639
9771	232	3.5	1193065730
9639	30	4.0	1099078025
1928	12	4.0	975195978
5120	10	4.0	1013235045
8021	34	4.0	1008543272
2763	14	2.5	1108564054
1442	19	5.0	975633456
9416	57	4.0	1056055207
9479	19	3.0	1128693640
10942	53	3.5	1075921546
8225	92	1.0	968955594
9183	18	3.5	1076390494
4036	2	3.0	978478860
1427	12	2.5	1058339664
8481	3	2.0	977116935
7431	59	4.0	1000170313
4064	71	4.5	1273683672
3526	25	3.5	1100878673
11022	59	4.0	939953899
6088	59	1.0	960331819
8700	131	3.5	1254496362
6954	12	2.5	1156532023
3877	3	4.0	1089193361
5953	75	3.0	1117497438
8966	31	5.0	981474407
9203	30	5.0	1131185104
41	12	4.5	1390397229
1310	41	4.0	955001135
4059	311	3.0	1338213657
11022	112	3.5	1078691198
8934	16	3.5	1137534769
5434	31	3.0	973097265
9165	17	4.0	999846776
1191	33	3.5	1130847142
1072	189	3.0	1205308965
640	93	2.0	1120537192
6609	33	5.0	900075189
597	66	3.0	1202256107
5106	9	5.0	957036093
1135	53	3.0	1064523576
6365	138	3.0	1091904496
6319	27	5.0	997897873
903	21	4.0	1164355651
6701	20	2.5	1085155053
4503	22	4.0	1027188405
9824	20	3.5	1108579506
2120	38	4.5	1417447432
6094	146	2.0	1178821506
9174	43	1.5	1063469320
7444	43	4.5	1070416022
8152	26	3.0	1302464678
8937	57	1.0	1364934871
10485	131	3.5	1251925227
3500	0	3.0	1083576237
3418	254	4.0	1298923388
4673	80	4.5	1096044119
5324	23	4.0	974688396
1981	18	5.0	1320480621
3185	235	3.5	1392609376
4994	46	4.0	1099188014
9758	21	2.0	939471869
7707	19	5.0	1186167566
6743	50	3.0	985847086
1180	23	2.0	1183035291
744	46	3.0	938990637
4986	17	4.0	1137192942
5124	29	3.0	1286998020
4835	19	5.0	1218749000
7854	16	2.0	1077111209
4646	57	3.5	1108339462
2085	21	4.0	978385800
5097	21	3.0	945082912
5963	46	4.0	1179141948
6674	98	2.0	1030402265
7265	25	4.0	975955507
4191	200	3.5	1397412336
3702	12	5.0	953588728
5384	8	4.0	1179011974
4695	52	4.0	1028035740
10297	12	5.0	976508905
3072	31	5.0	982912283
1572	38	4.0	1419586733
695	161	2.5	1169878658
9244	22	3.5	1358706288
9041	85	3.5	1419700786
2393	56	4.0	953147738
1020	20	3.0	1169331947
5429	29	3.0	1131859284
7880	40	3.0	998695946
5014	17	4.0	1191604692
5070	31	4.5	1174197862
7304	12	5.0	1279047804
5130	54	3.5	1173845525
3369	17	3.0	1200109223
1918	57	2.0	1122803411
2199	8	3.0	927041590
10286	19	0.5	1171681625
7742	57	1.0	1074050870
6599	5	3.5	1099996797
3185	109	2.5	1364347094
8519	2	3.5	1159567881
3751	143	1.0	1119632623
6966	41	4.0	960325182
5764	26	4.0	946675844
3381	123	3.5	1421495866
4317	25	3.5	1152392034
8274	8	1.0	980074185
10505	64	2.5	1235073908
511	167	3.0	1410680907
7387	17	5.0	1082240985
1741	18	4.5	1423239949
813	4	4.0	1116949870
10507	98	3.5	1112325222
7257	13	4.0	1139531686
9566	97	1.5	1293302444
5308	8	2.5	1260185583
7137	22	3.0	1118187967
3919	5	3.0	1239299583
4184	17	4.0	1225378056
5168	142	3.0	976230104
9986	38	5.0	1422816610
6570	143	1.0	1249853647
5551	3	4.0	1357757486
5668	19	4.0	1067540634
536	33	3.0	1418161892
3109	14	3.5	1135866660
6605	57	3.0	1083352150
9105	9	1.5	1046022478
8690	39	5.0	1190537803
7424	15	0.5	1055180892
2843	3	3.0	1040344180
3757	32	2.0	1219930630
1599	12	5.0	1337174380
99	18	4.5	1144777854
10896	86	3.0	1390011821
379	45	4.0	970366336
2081	31	5.0	1003294664
573	29	3.0	939465033
5476	23	4.0	1059623626
9748	26	5.0	938804950
10145	48	3.0	855155707
3112	57	3.0	1006199536
1012	193	3.0	1415930183
1229	18	4.5	1218320792
3515	22	5.0	993867317
6797	80	5.0	1077756919
7632	18	5.0	978653003
9670	12	4.0	939883906
10700	79	3.0	957871444
10061	108	4.0	1205184009
7770	19	4.0	974338126
4943	12	4.5	1082883781
8509	47	4.0	1277229563
7129	33	4.0	909198976
10125	19	5.0	945144222
8882	33	3.0	962337572
6514	17	4.0	1136007318
9180	17	1.0	1189347357
249	46	4.0	974925971
9471	4	0.5	1103232255
96	26	4.0	1044336536
5456	30	3.0	1100963798
9219	4	4.5	1063137018
590	20	3.5	1110796062
2427	19	5.0	939134476
2478	274	1.0	1401392958
1336	56	1.0	1281436954
243	111	4.0	1092577830
3061	259	4.0	1312418595
11071	19	4.5	1089564234
3996	18	3.5	1265077452
6089	33	4.0	903442867
2378	256	0.5	1264461018
7244	2	2.0	1211665340
8202	23	3.0	1169161493
221	22	4.0	1239992789
4545	17	4.0	1232044859
9079	102	3.0	1277985803
3413	12	4.5	1420133596
8633	4	5.0	1073500878
8665	43	4.0	1017467746
4006	8	3.0	995539072
10656	13	3.5	1106794644
10121	5	3.5	1132301330
4630	65	3.5	1074642011
9423	98	4.5	1163163705
1459	25	2.0	975250258
904	18	5.0	1201545668
3601	30	4.0	1112884276
696	23	3.5	1384255209
387	21	2.0	1173348788
1147	65	3.5	1117572686
10491	56	2.5	1178658263
1773	33	4.0	1418395406
4229	86	2.5	1396837769
3168	70	2.0	1307997939
1571	35	3.5	1401665449
7879	39	3.0	1196341231
1308	46	5.0	959620567
104	20	3.5	1101590066
10921	58	2.0	1139859712
10918	57	2.5	1217105649
7522	54	3.5	1300406957
7134	28	2.5	1126785906
6810	5	3.0	1236164301
8968	152	4.0	940418927
4162	89	3.5	1140872900
4440	4	3.5	1270684619
4394	29	4.5	1211308640
10001	46	4.0	1418063632
6337	17	5.0	1037980947
9493	8	4.0	1083136220
10952	28	3.0	1166912358
5399	20	3.0	1236209785
10716	98	4.0	1104026044
133	155	2.0	1423764949
7016	12	4.0	1113464815
5384	75	2.0	1179014907
8214	22	3.0	869514366
1174	43	1.0	1418924714
3494	18	4.0	1112683785
8561	31	2.5	1231067894
1527	20	3.0	865251657
10810	19	5.0	1043527780
6181	12	5.0	1190442006
4028	58	3.5	1071028804
4218	18	4.0	955432886
9078	33	3.0	1381529126
509	26	3.5	1107333273
1884	133	0.5	1125104858
5138	17	3.5	1382733993
1593	61	4.0	948088357
9424	86	3.5	1387075348
6353	30	4.0	1107294930
9217	3	2.5	1177770441
3647	29	1.5	1101619783
9133	10	4.0	1131261617
1432	129	5.0	1422833155
10668	30	3.0	1100887727
10763	27	4.5	1112739853
4744	39	2.0	1252433956
2030	14	3.0	1047068817
6768	0	3.5	1090766861
10448	409	1.0	1424897960
1359	19	5.0	1014242929
8003	74	3.0	1126021148
1153	30	4.0	1135979832
7848	19	4.0	977454678
4141	22	4.5	1141339336
6322	22	4.5	1226265607
2930	19	4.0	1084779002
4747	39	3.5	1214273631
9215	5	1.0	1093020716
4910	16	2.0	1137211721
4660	58	2.0	1039363156
5368	69	2.0	985229106
7771	84	4.0	1199138060
1423	14	3.0	965692657
831	13	3.5	1058852246
8853	3	4.0	991866361
5646	14	3.5	1056385292
1562	17	5.0	992144477
2643	81	4.5	1358126806
4927	85	4.0	1213495814
4619	10	3.5	1072367690
9220	18	4.5	1059495328
2275	8	1.0	1220311278
2456	18	3.0	1165524891
8629	14	2.5	1055179657
5997	8	3.0	945580664
8976	75	3.0	979631313
5399	137	3.5	1232988493
5280	33	4.0	1090364606
2120	84	3.5	1216274988
10560	10	3.5	1101841688
5628	27	4.0	1069115601
3776	36	3.5	1288687506
6401	61	3.5	1172450924
3192	8	4.0	1224464815
3982	20	3.5	1088113881
6722	38	4.0	1421500298
6845	69	3.0	974947132
4824	27	4.0	1407067918
889	31	4.0	1156361121
8625	143	3.5	1124285278
10896	55	0.5	1339693183
335	11	1.5	1085035428
2335	131	2.5	1332204239
10317	103	3.0	1298515751
9620	110	3.5	1157823807
9993	17	2.0	1068427852
6745	108	4.0	1158073582
5205	28	3.0	1145534899
10781	207	3.0	1237445806
345	20	3.0	1199593929
9004	60	2.0	1245692124
3853	70	1.0	1167169087
2964	61	2.0	959816515
7166	2	2.0	1126095187
10875	17	2.0	994190139
10767	53	4.0	1228079882
5612	58	3.0	1129886915
845	17	3.5	1230734285
2041	89	4.0	1191986507
6169	129	4.0	1416191669
6368	76	3.0	1035174884
9663	14	4.0	1016209676
10028	16	3.0	1183559020
7497	57	3.5	1085394933
5680	46	4.0	956712367
9526	39	3.5	1195763458
7568	30	4.0	1094287489
7274	54	3.0	1019560203
3142	5	4.5	1139119096
9244	61	3.0	1358693499
2712	41	3.0	1123177768
10729	3	4.0	1164935650
4564	2	1.0	1346787373
1745	69	4.0	992229799
5016	30	3.5	1310044543
5013	84	4.0	1240176615
6609	22	4.0	902750707
6142	10	2.0	983915380
6577	10	4.0	973270113
1955	3	2.0	1263910660
65	87	0.5	1192581781
7086	39	3.0	1263010470
3953	57	4.0	1000192882
9048	93	1.5	1195872197
4235	39	4.0	1241195826
11052	59	1.0	1173991358
10251	20	3.0	950221348
6891	14	4.0	1010713194
4149	17	3.0	992211069
4459	67	3.0	1123702777
1220	18	4.0	1014211286
8532	12	1.0	939065456
6972	98	3.0	1073625825
8382	33	5.0	1030991422
6725	29	4.0	1212136528
3660	14	3.5	1112511562
9836	17	3.0	1415245275
3757	6	1.5	1219074745
3002	10	4.5	1212308463
9967	22	3.0	862571428
9509	14	4.0	1111702273
6538	337	3.5	1264474347
4057	31	3.5	1153906835
6036	2	3.0	1034485672
6290	26	4.5	1248377665
4268	12	5.0	1046807156
4931	12	5.0	1334534354
5512	113	4.0	945070096
6578	4	5.0	1148089474
10304	17	4.0	951016761
1676	28	2.5	1121668054
4151	4	4.5	1099265590
7812	22	4.0	1181347423
359	43	2.5	1166334583
7242	109	2.5	1291047109
225	5	3.5	1378487080
8139	174	4.5	1403156124
8070	5	1.5	1213680730
2878	47	3.0	965088138
6403	18	5.0	944929347
6445	18	4.0	1236455602
287	29	3.0	974664304
7187	75	5.0	1035908703
5524	108	3.5	1085071577
4342	26	5.0	958742219
7580	5	4.0	1419403048
4199	18	5.0	946084747
8148	32	5.0	1000694778
3513	30	3.0	1163836602
6734	34	2.0	1112403269
9562	8	2.5	1119096085
8933	10	3.0	1061699666
9206	104	4.5	1352762363
1504	58	2.5	1107724175
7685	41	3.0	966377271
9259	70	2.0	983645153
10422	15	4.0	1074350719
8818	10	4.0	1000954427
9696	30	1.5	1191295059
5110	35	4.0	1379260362
2872	129	3.5	1416291497
3438	33	4.0	1286844877
10829	5	2.0	1347084219
980	17	2.0	1003860257
7159	75	2.5	1152824355
10669	19	3.5	1127137782
4080	26	3.0	1071589518
10160	8	3.5	1133247345
3807	112	4.0	975348594
451	81	3.5	1313796595
1106	19	5.0	980133743
9483	4	4.0	1129855076
6615	3	2.5	1248204589
2215	23	3.0	969376589
4784	12	3.5	1177423554
8715	10	4.0	1095757157
2778	23	4.5	1285086081
10758	189	5.0	1246246137
3168	54	3.5	1307984629
3505	14	3.0	1132895487
8684	8	3.0	964471572
8771	43	2.5	1114926032
6319	19	5.0	997899070
2592	3	3.5	1090880748
6127	37	1.5	1420693095
774	108	2.5	1187540676
10112	8	3.5	1226996116
1224	7	1.5	1249358198
8986	52	3.0	1027356564
7003	20	3.5	1094259022
4785	41	3.0	968543326
4055	166	4.0	1122620555
6799	38	4.0	1426920672
7989	33	5.0	1112373013
